id,consumption,datetime
266,1.02,2022-02-05 08:58:19
271,0.992,2022-02-05 09:20:00
289,1.004,2022-02-05 09:41:44
315,0.96,2022-02-05 10:02:46
281,0.968,2022-02-05 10:23:15
285,0.96,2022-02-05 10:44:10
310,1.012,2022-02-05 11:06:42
297,2.002,2022-02-05 11:49:33
321,0.914,2022-02-05 12:09:16
264,1.266,2022-02-05 12:38:48
295,0.954,2022-02-05 12:59:31
272,1.032,2022-02-05 13:21:41
288,0.944,2022-02-05 13:42:35
269,0.92,2022-02-05 14:02:37
316,0.936,2022-02-05 14:23:05
307,1.0,2022-02-05 14:45:05
277,0.984,2022-02-05 15:06:18
300,0.972,2022-02-05 15:27:22
299,1.028,2022-02-05 15:49:47
280,1.084,2022-02-05 16:13:48
318,1.056,2022-02-05 16:37:01
263,0.924,2022-02-05 16:57:20
274,0.996,2022-02-05 17:18:50
273,3.112,2022-02-05 18:26:57
276,0.994,2022-02-05 18:49:03
314,0.998,2022-02-05 19:10:59
268,1.012,2022-02-05 19:32:31
298,0.948,2022-02-05 19:53:24
317,2.092,2022-02-05 20:38:54
287,1.014,2022-02-05 21:00:57
306,0.924,2022-02-05 21:21:00
265,1.978,2022-02-05 22:04:21
303,0.992,2022-02-05 22:25:41
292,0.96,2022-02-05 22:46:12
275,0.94,2022-02-05 23:06:28
311,0.982,2022-02-05 23:28:09
291,1.122,2022-02-05 23:52:26
344,1.054,2022-02-06 00:15:13
351,0.95,2022-02-06 00:35:22
357,0.908,2022-02-06 00:55:33
366,0.924,2022-02-06 01:15:22
381,1.044,2022-02-06 01:37:48
363,1.908,2022-02-06 02:19:20
346,1.032,2022-02-06 02:41:27
336,1.054,2022-02-06 03:04:07
340,1.014,2022-02-06 03:26:05
378,1.012,2022-02-06 03:48:09
329,1.008,2022-02-06 04:09:51
325,1.012,2022-02-06 04:31:37
345,1.06,2022-02-06 04:54:08
333,0.976,2022-02-06 05:15:32
328,0.968,2022-02-06 05:36:23
339,1.038,2022-02-06 05:58:49
338,0.944,2022-02-06 06:19:13
373,0.994,2022-02-06 06:40:28
337,1.028,2022-02-06 07:02:14
365,1.008,2022-02-06 07:23:48
359,0.956,2022-02-06 07:44:33
364,1.028,2022-02-06 08:06:34
356,5.21,2022-02-06 08:28:22
382,9.422,2022-02-06 08:49:24
327,5.2,2022-02-06 09:08:58
374,4.596,2022-02-06 09:29:45
332,5.38,2022-02-06 09:52:35
324,2.684,2022-02-06 10:15:40
352,0.962,2022-02-06 10:36:33
372,0.962,2022-02-06 10:57:16
383,0.96,2022-02-06 11:17:29
358,1.044,2022-02-06 11:40:15
377,0.954,2022-02-06 12:01:09
330,1.102,2022-02-06 12:24:37
354,1.014,2022-02-06 12:46:10
349,1.042,2022-02-06 13:08:30
367,0.986,2022-02-06 13:29:34
347,1.044,2022-02-06 13:52:37
370,0.972,2022-02-06 14:13:09
384,1.894,2022-02-06 14:53:55
331,0.93,2022-02-06 15:14:02
350,1.01,2022-02-06 15:35:50
368,0.976,2022-02-06 15:57:02
341,1.004,2022-02-06 16:18:21
371,2.0,2022-02-06 17:01:55
361,1.008,2022-02-06 17:23:18
362,0.996,2022-02-06 17:45:15
379,0.948,2022-02-06 18:05:38
353,1.02,2022-02-06 18:27:23
326,1.028,2022-02-06 18:49:19
323,1.008,2022-02-06 19:11:29
375,0.952,2022-02-06 19:31:46
335,0.912,2022-02-06 19:51:24
348,1.092,2022-02-06 20:14:28
342,0.992,2022-02-06 20:36:10
385,1.0,2022-02-06 20:57:21
360,0.984,2022-02-06 21:18:22
380,1.004,2022-02-06 21:40:20
343,1.044,2022-02-06 22:02:11
322,3.002,2022-02-06 22:23:25
355,5.416,2022-02-06 22:43:15
376,6.392,2022-02-06 23:03:24
369,7.266,2022-02-06 23:26:38
334,3.838,2022-02-06 23:48:11
422,0.906,2022-02-07 00:07:27
414,0.984,2022-02-07 00:28:49
429,0.96,2022-02-07 00:49:30
409,0.968,2022-02-07 01:10:23
397,0.96,2022-02-07 01:31:14
405,0.966,2022-02-07 01:52:07
442,0.974,2022-02-07 02:12:50
389,2.012,2022-02-07 02:56:18
401,0.972,2022-02-07 03:17:37
426,0.974,2022-02-07 03:38:34
439,1.04,2022-02-07 04:01:00
418,0.97,2022-02-07 04:21:46
423,0.992,2022-02-07 04:43:11
415,1.004,2022-02-07 05:04:58
432,0.884,2022-02-07 05:24:03
404,1.034,2022-02-07 05:46:38
438,1.028,2022-02-07 06:08:43
449,1.03,2022-02-07 06:30:45
390,0.992,2022-02-07 06:52:19
402,1.06,2022-02-07 07:15:02
391,1.07,2022-02-07 07:37:56
443,1.05,2022-02-07 08:00:22
396,0.99,2022-02-07 08:21:27
408,0.942,2022-02-07 08:41:56
417,0.948,2022-02-07 09:01:48
413,0.964,2022-02-07 09:22:22
435,0.916,2022-02-07 09:42:03
437,0.976,2022-02-07 10:03:03
428,1.024,2022-02-07 10:24:45
399,0.948,2022-02-07 10:44:39
392,1.056,2022-02-07 11:07:41
425,0.956,2022-02-07 11:28:16
444,0.96,2022-02-07 11:48:35
421,1.1,2022-02-07 12:12:01
419,1.008,2022-02-07 12:33:21
388,0.996,2022-02-07 12:54:44
440,0.95,2022-02-07 13:15:20
451,0.966,2022-02-07 13:36:08
436,0.944,2022-02-07 13:56:01
398,0.966,2022-02-07 14:17:19
430,0.97,2022-02-07 14:37:43
445,0.856,2022-02-07 14:56:26
420,0.992,2022-02-07 15:17:53
387,1.006,2022-02-07 15:39:33
410,0.966,2022-02-07 16:00:27
403,1.02,2022-02-07 16:22:05
427,0.938,2022-02-07 16:42:30
450,1.002,2022-02-07 17:04:03
400,0.9,2022-02-07 17:23:39
434,0.968,2022-02-07 17:44:28
394,1.954,2022-02-07 18:26:25
446,0.99,2022-02-07 18:47:13
386,0.984,2022-02-07 19:08:22
406,0.996,2022-02-07 19:29:56
411,0.952,2022-02-07 19:50:00
431,0.954,2022-02-07 20:10:48
393,1.034,2022-02-07 20:33:05
448,0.976,2022-02-07 20:53:57
433,1.064,2022-02-07 21:16:13
447,0.946,2022-02-07 21:36:22
395,0.92,2022-02-07 21:56:09
416,1.014,2022-02-07 22:17:43
441,0.868,2022-02-07 22:36:36
412,1.042,2022-02-07 22:58:35
424,0.95,2022-02-07 23:19:04
407,0.976,2022-02-07 23:39:48
464,1.024,2022-02-08 00:01:54
514,0.888,2022-02-08 00:21:25
472,2.1,2022-02-08 01:06:31
491,0.928,2022-02-08 01:26:28
453,0.878,2022-02-08 01:45:35
469,1.026,2022-02-08 02:07:44
500,0.88,2022-02-08 02:27:21
480,0.884,2022-02-08 02:46:23
507,1.06,2022-02-08 03:08:45
488,0.936,2022-02-08 03:29:00
511,0.956,2022-02-08 03:49:40
463,0.892,2022-02-08 04:09:13
494,0.974,2022-02-08 04:30:20
501,0.912,2022-02-08 04:50:16
465,0.93,2022-02-08 05:10:09
457,0.986,2022-02-08 05:31:55
506,0.91,2022-02-08 05:51:36
510,1.046,2022-02-08 06:13:51
518,1.01,2022-02-08 06:35:29
513,0.884,2022-02-08 06:55:16
478,0.972,2022-02-08 07:16:09
471,0.976,2022-02-08 07:36:44
462,0.936,2022-02-08 07:57:00
490,6.134,2022-02-08 08:20:16
466,8.722,2022-02-08 08:40:10
486,8.872,2022-02-08 08:59:56
456,8.036,2022-02-08 09:21:07
508,6.76,2022-02-08 09:41:35
519,5.392,2022-02-08 10:01:12
479,5.512,2022-02-08 10:21:13
461,9.054,2022-02-08 11:04:09
497,3.226,2022-02-08 11:27:02
489,1.704,2022-02-08 11:46:47
454,3.104,2022-02-08 12:06:35
485,2.128,2022-02-08 12:28:39
504,1.924,2022-02-08 12:51:37
499,1.616,2022-02-08 13:13:32
512,1.614,2022-02-08 13:33:22
452,2.36,2022-02-08 13:55:21
477,2.098,2022-02-08 14:16:29
495,1.038,2022-02-08 14:38:47
484,1.878,2022-02-08 14:57:52
498,1.444,2022-02-08 15:18:18
503,1.6,2022-02-08 15:39:18
470,1.768,2022-02-08 16:00:43
473,1.476,2022-02-08 16:21:03
516,2.636,2022-02-08 16:41:27
487,3.31,2022-02-08 17:02:09
476,2.362,2022-02-08 17:23:45
455,3.928,2022-02-08 17:44:12
496,4.396,2022-02-08 18:05:40
502,2.814,2022-02-08 18:26:04
505,4.12,2022-02-08 18:45:46
467,4.99,2022-02-08 19:06:59
515,4.578,2022-02-08 19:26:24
482,4.542,2022-02-08 19:47:36
475,5.568,2022-02-08 20:07:55
459,6.184,2022-02-08 20:30:36
492,6.25,2022-02-08 20:51:58
481,6.414,2022-02-08 21:12:38
458,6.296,2022-02-08 21:33:52
493,5.824,2022-02-08 21:54:14
468,6.016,2022-02-08 22:15:30
517,5.056,2022-02-08 22:34:40
483,6.51,2022-02-08 22:55:09
509,6.166,2022-02-08 23:16:42
460,4.968,2022-02-08 23:38:53
474,0.926,2022-02-08 23:58:57
545,0.946,2022-02-09 00:19:16
557,0.91,2022-02-09 00:38:57
558,0.91,2022-02-09 00:38:57
564,0.922,2022-02-09 00:59:05
551,0.918,2022-02-09 01:18:37
534,0.914,2022-02-09 01:39:10
542,0.968,2022-02-09 01:59:45
522,0.964,2022-02-09 02:20:41
569,1.774,2022-02-09 03:01:27
573,1.138,2022-02-09 03:26:13
526,1.002,2022-02-09 03:47:57
537,0.944,2022-02-09 04:08:31
561,0.954,2022-02-09 04:29:38
556,0.932,2022-02-09 04:49:28
550,0.956,2022-02-09 05:10:35
544,0.904,2022-02-09 05:30:20
548,0.932,2022-02-09 05:50:29
521,0.92,2022-02-09 06:10:07
533,0.946,2022-02-09 06:30:26
568,0.938,2022-02-09 06:50:40
572,0.916,2022-02-09 07:10:51
536,0.956,2022-02-09 07:31:28
563,0.906,2022-02-09 07:50:57
560,0.958,2022-02-09 08:12:13
555,0.964,2022-02-09 08:33:20
543,1.016,2022-02-09 08:54:20
580,0.896,2022-02-09 09:13:50
520,1.0,2022-02-09 09:35:10
567,0.988,2022-02-09 09:56:33
553,0.994,2022-02-09 10:17:28
546,0.936,2022-02-09 10:37:46
527,1.016,2022-02-09 10:59:33
565,0.984,2022-02-09 11:20:12
531,2.122,2022-02-09 12:05:34
541,1.07,2022-02-09 12:29:08
579,1.096,2022-02-09 12:51:53
571,0.934,2022-02-09 13:12:05
524,0.984,2022-02-09 13:33:46
576,1.04,2022-02-09 13:55:32
559,2.01,2022-02-09 14:38:49
540,1.038,2022-02-09 15:01:17
578,1.046,2022-02-09 15:23:44
570,0.928,2022-02-09 15:43:57
525,1.022,2022-02-09 16:05:30
575,1.02,2022-02-09 16:27:27
554,1.004,2022-02-09 16:49:37
566,1.076,2022-02-09 17:12:19
530,1.006,2022-02-09 17:34:26
523,1.07,2022-02-09 17:57:01
547,1.956,2022-02-09 18:39:14
535,1.002,2022-02-09 19:01:04
574,2.038,2022-02-09 19:44:50
562,1.012,2022-02-09 20:06:14
529,1.964,2022-02-09 20:48:42
552,1.084,2022-02-09 21:11:38
549,1.056,2022-02-09 21:34:21
539,0.944,2022-02-09 21:54:21
538,0.976,2022-02-09 22:15:39
528,1.066,2022-02-09 22:37:54
532,0.962,2022-02-09 22:59:07
577,1.904,2022-02-09 23:39:20
581,0.96,2022-02-09 23:59:55
585,0.98,2022-02-10 00:21:17
611,0.92,2022-02-10 00:41:03
642,0.896,2022-02-10 01:00:26
614,1.912,2022-02-10 01:42:13
625,1.032,2022-02-10 02:04:12
595,0.988,2022-02-10 02:26:03
596,1.06,2022-02-10 02:48:38
618,0.98,2022-02-10 03:10:04
636,0.972,2022-02-10 03:30:54
601,0.888,2022-02-10 03:50:34
589,0.952,2022-02-10 04:10:46
584,1.002,2022-02-10 04:32:15
643,0.992,2022-02-10 04:54:13
606,0.918,2022-02-10 05:13:39
609,0.968,2022-02-10 05:34:40
615,0.96,2022-02-10 05:55:55
639,0.952,2022-02-10 06:16:09
624,0.976,2022-02-10 06:37:24
602,0.996,2022-02-10 06:59:19
594,1.012,2022-02-10 07:20:43
635,1.008,2022-02-10 07:42:45
583,1.524,2022-02-10 08:03:35
617,9.708,2022-02-10 08:25:35
588,9.112,2022-02-10 08:46:09
640,8.692,2022-02-10 09:08:03
616,8.056,2022-02-10 09:27:36
605,7.136,2022-02-10 09:50:33
610,5.76,2022-02-10 10:09:49
603,6.468,2022-02-10 10:32:58
586,15.456,2022-02-10 11:34:27
598,4.006,2022-02-10 11:53:23
634,3.558,2022-02-10 12:14:49
604,7.852,2022-02-10 12:59:03
629,3.788,2022-02-10 13:21:20
600,1.832,2022-02-10 13:41:10
620,1.88,2022-02-10 14:01:03
587,0.912,2022-02-10 14:20:48
593,2.59,2022-02-10 15:04:27
638,0.928,2022-02-10 15:24:16
599,1.014,2022-02-10 15:46:11
607,0.904,2022-02-10 16:05:41
633,0.932,2022-02-10 16:25:28
630,1.416,2022-02-10 16:47:37
627,1.304,2022-02-10 17:08:18
591,2.888,2022-02-10 17:31:18
582,2.54,2022-02-10 17:55:23
623,3.498,2022-02-10 18:19:02
608,3.664,2022-02-10 18:40:07
637,4.094,2022-02-10 19:00:40
592,4.426,2022-02-10 19:21:02
613,4.694,2022-02-10 19:43:36
619,5.376,2022-02-10 20:03:45
597,6.512,2022-02-10 20:27:38
628,5.968,2022-02-10 20:48:49
641,5.4,2022-02-10 21:09:30
590,5.968,2022-02-10 21:30:03
622,5.382,2022-02-10 21:50:25
632,6.894,2022-02-10 22:13:53
631,5.694,2022-02-10 22:33:26
612,6.57,2022-02-10 22:57:45
626,6.116,2022-02-10 23:17:42
621,6.296,2022-02-10 23:42:05
695,0.9,2022-02-11 00:01:52
702,1.058,2022-02-11 00:25:01
659,0.962,2022-02-11 00:46:10
654,0.966,2022-02-11 01:07:03
688,1.022,2022-02-11 01:28:59
662,0.97,2022-02-11 01:50:25
672,1.0,2022-02-11 02:12:19
674,1.018,2022-02-11 02:34:22
646,0.944,2022-02-11 02:54:38
678,0.896,2022-02-11 03:14:34
650,0.908,2022-02-11 03:34:17
669,0.9,2022-02-11 03:53:46
696,0.974,2022-02-11 04:14:48
689,0.924,2022-02-11 04:34:26
682,0.978,2022-02-11 04:56:10
675,1.184,2022-02-11 05:21:41
701,1.044,2022-02-11 05:44:04
697,1.048,2022-02-11 06:07:11
653,1.096,2022-02-11 06:30:42
660,0.924,2022-02-11 06:50:50
670,1.0,2022-02-11 07:12:28
647,0.984,2022-02-11 07:33:27
652,8.144,2022-02-11 07:55:40
700,15.416,2022-02-11 08:41:11
681,6.62,2022-02-11 09:02:50
673,5.178,2022-02-11 09:23:06
694,4.818,2022-02-11 09:44:03
687,5.276,2022-02-11 10:06:17
663,4.074,2022-02-11 10:28:01
658,3.306,2022-02-11 10:50:31
645,2.188,2022-02-11 11:13:28
651,1.912,2022-02-11 11:35:40
704,3.316,2022-02-11 11:55:53
677,2.002,2022-02-11 12:38:47
684,1.014,2022-02-11 13:00:19
649,1.776,2022-02-11 13:23:06
679,1.052,2022-02-11 13:45:49
664,1.048,2022-02-11 14:08:27
657,2.064,2022-02-11 14:53:15
703,1.08,2022-02-11 15:16:00
668,0.962,2022-02-11 15:37:06
686,1.002,2022-02-11 15:58:06
680,1.986,2022-02-11 16:41:14
698,1.074,2022-02-11 17:03:54
691,1.864,2022-02-11 17:26:40
676,3.688,2022-02-11 17:48:28
656,4.808,2022-02-11 18:11:05
685,4.852,2022-02-11 18:33:24
644,4.962,2022-02-11 18:56:16
667,6.03,2022-02-11 19:18:13
690,11.244,2022-02-11 20:02:16
671,7.0,2022-02-11 20:22:41
692,6.868,2022-02-11 20:43:36
661,4.702,2022-02-11 21:06:26
683,5.906,2022-02-11 21:28:40
648,5.096,2022-02-11 21:49:52
665,5.338,2022-02-11 22:12:36
666,5.938,2022-02-11 22:34:06
699,5.92,2022-02-11 22:57:01
693,6.204,2022-02-11 23:19:25
655,2.908,2022-02-11 23:41:37
737,0.996,2022-02-12 00:03:07
736,1.014,2022-02-12 00:25:26
735,1.0,2022-02-12 00:47:09
739,0.882,2022-02-12 01:06:31
738,0.988,2022-02-12 01:28:06
740,0.968,2022-02-12 01:49:02
741,1.05,2022-02-12 02:11:24
743,0.962,2022-02-12 02:32:33
742,1.036,2022-02-12 02:54:48
734,0.952,2022-02-12 03:15:54
760,0.964,2022-02-12 03:36:57
759,0.936,2022-02-12 03:57:17
757,0.992,2022-02-12 04:18:29
758,0.986,2022-02-12 04:40:04
753,0.99,2022-02-12 05:01:37
754,1.006,2022-02-12 05:23:02
755,0.898,2022-02-12 05:43:05
756,1.066,2022-02-12 06:05:36
752,1.02,2022-02-12 06:28:10
745,1.1,2022-02-12 06:51:57
746,0.986,2022-02-12 07:12:48
744,0.984,2022-02-12 07:34:36
749,1.036,2022-02-12 07:56:58
750,0.986,2022-02-12 08:17:58
748,1.074,2022-02-12 08:41:06
747,1.06,2022-02-12 09:04:20
751,1.038,2022-02-12 09:26:22
767,0.932,2022-02-12 09:46:43
768,0.97,2022-02-12 10:08:01
766,0.99,2022-02-12 10:29:27
763,1.082,2022-02-12 10:52:30
762,1.012,2022-02-12 11:14:53
764,1.028,2022-02-12 11:37:13
765,0.996,2022-02-12 11:58:25
761,1.016,2022-02-12 12:20:45
707,1.004,2022-02-12 12:42:34
708,0.992,2022-02-12 13:04:20
706,0.882,2022-02-12 13:24:10
705,0.984,2022-02-12 13:45:43
709,0.924,2022-02-12 14:06:14
710,0.914,2022-02-12 14:26:02
712,0.964,2022-02-12 14:47:07
711,0.844,2022-02-12 15:05:46
713,0.9,2022-02-12 15:26:01
729,1.036,2022-02-12 15:48:14
728,0.852,2022-02-12 16:07:37
727,1.508,2022-02-12 16:41:49
723,2.89,2022-02-12 17:46:38
724,0.916,2022-02-12 18:07:02
725,0.896,2022-02-12 18:27:15
726,1.826,2022-02-12 19:07:52
716,0.896,2022-02-12 19:28:19
717,1.898,2022-02-12 20:09:34
714,0.898,2022-02-12 20:29:13
715,0.956,2022-02-12 20:50:11
721,0.96,2022-02-12 21:10:55
720,0.848,2022-02-12 21:29:42
718,0.936,2022-02-12 21:50:33
719,0.932,2022-02-12 22:10:37
722,0.914,2022-02-12 22:31:00
731,0.942,2022-02-12 22:51:14
730,0.904,2022-02-12 23:10:50
732,0.902,2022-02-12 23:30:59
733,0.95,2022-02-12 23:51:55
818,1.888,2022-02-13 00:32:34
820,0.936,2022-02-13 00:53:05
814,0.9,2022-02-13 01:12:48
826,1.93,2022-02-13 01:55:09
772,0.874,2022-02-13 02:14:39
784,0.916,2022-02-13 02:34:27
803,1.024,2022-02-13 02:56:55
798,0.916,2022-02-13 03:16:36
806,0.922,2022-02-13 03:36:51
780,1.13,2022-02-13 04:01:12
775,0.944,2022-02-13 04:22:19
771,0.968,2022-02-13 04:42:59
792,0.942,2022-02-13 05:03:08
802,0.916,2022-02-13 05:23:27
824,0.962,2022-02-13 05:44:12
797,0.952,2022-02-13 06:04:58
791,0.93,2022-02-13 06:25:36
813,0.964,2022-02-13 06:46:03
817,0.93,2022-02-13 07:06:11
808,0.97,2022-02-13 07:27:49
779,0.942,2022-02-13 07:48:20
770,15.106,2022-02-13 08:30:46
800,8.102,2022-02-13 08:49:38
796,6.808,2022-02-13 09:09:56
785,6.76,2022-02-13 09:30:04
788,10.516,2022-02-13 10:10:19
807,5.152,2022-02-13 10:32:10
776,8.896,2022-02-13 11:16:38
769,4.03,2022-02-13 11:37:28
801,2.896,2022-02-13 11:58:17
828,2.93,2022-02-13 12:18:46
795,3.144,2022-02-13 12:40:51
823,2.46,2022-02-13 13:01:30
790,0.928,2022-02-13 13:21:45
789,0.928,2022-02-13 13:21:45
777,0.964,2022-02-13 13:42:39
816,0.94,2022-02-13 14:02:42
778,1.02,2022-02-13 14:24:17
821,0.944,2022-02-13 14:44:43
794,1.016,2022-02-13 15:07:03
810,1.084,2022-02-13 15:30:04
811,1.084,2022-02-13 15:30:04
786,1.02,2022-02-13 15:52:00
819,1.012,2022-02-13 16:13:39
787,0.86,2022-02-13 16:32:40
815,3.088,2022-02-13 17:39:23
822,2.046,2022-02-13 18:23:40
805,1.282,2022-02-13 18:44:54
809,5.276,2022-02-13 19:29:11
827,2.626,2022-02-13 19:51:18
825,4.01,2022-02-13 20:12:58
812,5.14,2022-02-13 20:34:55
773,5.92,2022-02-13 20:55:49
804,5.292,2022-02-13 21:16:49
782,5.9,2022-02-13 21:39:40
799,5.712,2022-02-13 22:00:17
774,6.816,2022-02-13 22:21:19
793,5.944,2022-02-13 22:40:45
781,6.384,2022-02-13 23:02:56
783,5.76,2022-02-13 23:23:35
829,5.724,2022-02-13 23:43:28
880,4.694,2022-02-14 00:02:27
869,3.588,2022-02-14 00:23:13
853,0.938,2022-02-14 00:44:03
861,0.956,2022-02-14 01:04:22
855,0.912,2022-02-14 01:23:50
840,0.96,2022-02-14 01:44:46
892,0.988,2022-02-14 02:05:59
888,1.956,2022-02-14 02:28:09
865,0.952,2022-02-14 02:48:47
878,1.672,2022-02-14 03:09:00
832,1.828,2022-02-14 03:29:23
881,2.058,2022-02-14 03:51:16
868,0.928,2022-02-14 04:10:47
867,1.738,2022-02-14 04:30:41
860,1.796,2022-02-14 04:51:07
839,1.844,2022-02-14 05:11:58
874,1.748,2022-02-14 05:31:25
843,4.994,2022-02-14 06:12:32
864,2.034,2022-02-14 06:33:39
849,2.21,2022-02-14 06:56:24
882,2.098,2022-02-14 07:18:23
866,5.736,2022-02-14 07:39:35
831,7.21,2022-02-14 07:59:32
830,7.21,2022-02-14 07:59:32
891,7.89,2022-02-14 08:20:52
886,7.424,2022-02-14 08:43:14
879,7.878,2022-02-14 09:04:36
883,11.83,2022-02-14 09:45:17
859,5.674,2022-02-14 10:06:56
870,4.61,2022-02-14 10:26:41
841,4.908,2022-02-14 10:46:34
889,5.004,2022-02-14 11:08:38
847,4.34,2022-02-14 11:29:19
835,2.898,2022-02-14 11:48:47
851,4.058,2022-02-14 12:10:19
842,2.516,2022-02-14 12:30:05
836,3.432,2022-02-14 12:50:58
887,4.052,2022-02-14 13:13:34
858,2.248,2022-02-14 13:34:58
877,5.526,2022-02-14 14:16:36
852,1.802,2022-02-14 14:38:02
848,2.088,2022-02-14 14:58:43
885,2.276,2022-02-14 15:20:12
833,1.74,2022-02-14 15:40:49
890,2.004,2022-02-14 16:23:59
857,0.922,2022-02-14 16:43:40
873,1.056,2022-02-14 17:06:09
850,0.97,2022-02-14 17:27:23
846,0.892,2022-02-14 17:46:27
884,0.974,2022-02-14 18:07:11
834,1.11,2022-02-14 18:31:28
871,2.718,2022-02-14 18:52:58
856,2.318,2022-02-14 19:13:00
876,6.314,2022-02-14 19:55:59
863,3.462,2022-02-14 20:15:49
845,4.056,2022-02-14 20:37:55
837,8.0,2022-02-14 21:19:09
844,4.444,2022-02-14 21:40:23
875,4.48,2022-02-14 22:01:25
872,3.876,2022-02-14 22:21:29
838,9.132,2022-02-14 23:02:09
862,3.504,2022-02-14 23:22:29
854,4.872,2022-02-14 23:43:43
950,3.424,2022-02-15 00:02:23
917,4.068,2022-02-15 00:24:31
958,1.92,2022-02-15 00:45:48
908,1.004,2022-02-15 01:07:34
896,1.516,2022-02-15 01:27:50
943,1.584,2022-02-15 01:48:48
945,1.724,2022-02-15 02:08:52
937,1.74,2022-02-15 02:28:26
900,2.112,2022-02-15 02:51:09
955,1.916,2022-02-15 03:13:36
929,1.772,2022-02-15 03:33:27
906,2.058,2022-02-15 03:57:41
897,2.866,2022-02-15 04:19:58
909,1.856,2022-02-15 04:40:35
961,1.944,2022-02-15 05:02:26
944,2.61,2022-02-15 05:24:11
901,2.566,2022-02-15 05:43:39
954,1.92,2022-02-15 06:03:45
935,2.252,2022-02-15 06:24:07
938,2.248,2022-02-15 06:43:53
913,3.08,2022-02-15 07:05:01
931,2.04,2022-02-15 07:24:26
949,2.986,2022-02-15 07:47:39
905,3.604,2022-02-15 08:09:07
922,3.706,2022-02-15 08:30:27
899,3.888,2022-02-15 08:51:45
898,3.176,2022-02-15 09:12:02
912,1.056,2022-02-15 09:33:55
936,1.028,2022-02-15 09:55:21
933,0.916,2022-02-15 10:15:42
930,1.0,2022-02-15 10:36:51
920,2.03,2022-02-15 11:20:37
914,2.166,2022-02-15 11:40:59
904,3.352,2022-02-15 12:03:03
947,2.19,2022-02-15 12:24:25
942,3.738,2022-02-15 13:01:22
957,1.984,2022-02-15 13:22:39
939,1.94,2022-02-15 13:44:02
916,2.156,2022-02-15 14:05:19
921,3.394,2022-02-15 14:28:31
895,1.926,2022-02-15 14:47:24
915,1.856,2022-02-15 15:08:14
960,1.964,2022-02-15 15:30:16
941,1.578,2022-02-15 15:52:00
934,2.896,2022-02-15 16:12:44
928,0.984,2022-02-15 16:34:16
927,0.984,2022-02-15 16:34:16
940,2.548,2022-02-15 16:53:38
951,3.46,2022-02-15 17:14:25
894,2.522,2022-02-15 17:33:30
902,3.858,2022-02-15 17:56:10
910,3.226,2022-02-15 18:15:59
956,3.522,2022-02-15 18:35:23
926,4.554,2022-02-15 18:55:24
946,4.904,2022-02-15 19:16:26
907,5.34,2022-02-15 19:36:05
952,5.618,2022-02-15 19:58:14
918,5.896,2022-02-15 20:22:07
923,6.386,2022-02-15 20:43:13
924,6.386,2022-02-15 20:43:13
903,5.246,2022-02-15 21:02:46
911,5.44,2022-02-15 21:23:14
959,6.404,2022-02-15 21:42:49
948,6.326,2022-02-15 22:04:22
932,4.796,2022-02-15 22:25:47
893,4.908,2022-02-15 22:48:07
919,5.508,2022-02-15 23:09:13
953,4.914,2022-02-15 23:28:51
925,5.234,2022-02-15 23:50:31
997,4.626,2022-02-16 00:10:04
1011,3.612,2022-02-16 00:29:59
1025,0.918,2022-02-16 00:49:55
983,1.088,2022-02-16 01:12:56
982,1.088,2022-02-16 01:12:56
973,1.408,2022-02-16 01:34:50
1007,1.236,2022-02-16 01:55:14
1002,1.716,2022-02-16 02:14:49
969,1.93,2022-02-16 02:36:54
976,1.79,2022-02-16 02:58:46
992,1.812,2022-02-16 03:18:24
998,2.0,2022-02-16 03:42:03
1013,1.848,2022-02-16 04:03:37
1023,1.796,2022-02-16 04:23:46
981,3.052,2022-02-16 04:45:37
1003,1.72,2022-02-16 05:04:48
974,1.868,2022-02-16 05:25:23
991,1.774,2022-02-16 05:46:01
968,3.234,2022-02-16 06:09:21
1016,2.132,2022-02-16 06:30:38
1006,2.012,2022-02-16 06:53:10
985,2.104,2022-02-16 07:15:33
1024,3.812,2022-02-16 07:36:54
980,5.268,2022-02-16 07:55:27
1001,4.95,2022-02-16 08:15:42
965,5.474,2022-02-16 08:36:09
975,5.41,2022-02-16 08:57:55
1012,4.774,2022-02-16 09:18:03
989,3.286,2022-02-16 09:37:54
963,3.832,2022-02-16 10:01:48
1021,1.99,2022-02-16 10:20:39
979,1.22,2022-02-16 10:40:24
986,0.944,2022-02-16 11:01:04
964,1.78,2022-02-16 11:22:32
996,0.876,2022-02-16 11:41:39
970,0.908,2022-02-16 12:01:31
1010,1.088,2022-02-16 12:24:13
972,0.936,2022-02-16 12:44:49
1026,1.008,2022-02-16 13:06:25
999,1.072,2022-02-16 13:29:25
1018,0.946,2022-02-16 13:50:20
977,0.902,2022-02-16 14:09:46
971,0.974,2022-02-16 14:30:50
990,0.928,2022-02-16 14:50:28
1009,0.926,2022-02-16 15:10:41
962,1.042,2022-02-16 15:33:13
987,0.944,2022-02-16 15:53:11
1022,1.014,2022-02-16 16:14:51
1027,0.958,2022-02-16 16:35:27
1000,1.858,2022-02-16 16:56:20
988,7.982,2022-02-16 18:00:07
1015,0.898,2022-02-16 18:19:36
1008,1.812,2022-02-16 18:39:53
984,3.164,2022-02-16 19:00:50
1028,2.352,2022-02-16 19:21:29
1019,2.676,2022-02-16 19:40:34
995,0.096,2022-02-16 20:01:43
966,0.204,2022-02-16 20:21:23
